genes	clusters
ENSFALG00000013414	chrN00009:clu_3839_+
ENSFALG00000013427	chrN00009:clu_3707_-
ENSFALG00000013428	chrN00021:clu_7731_-,chrN00021:clu_7732_-
ENSFALG00000013440	chrN00125:clu_21261_+
ENSFALG00000013443	chrN00278:clu_26679_+,chrN00278:clu_26680_+
ENSFALG00000013451	chrN00001:clu_509_-
ENSFALG00000013456	chrN00100:clu_19656_+,chrN00100:clu_19657_+
ENSFALG00000013457	chrN00021:clu_7733_-,chrN00021:clu_7734_-,chrN00021:clu_7735_-
ENSFALG00000013463	chrN00021:clu_7575_+,chrN00021:clu_7576_+,chrN00021:clu_7577_+,chrN00021:clu_7578_+
ENSFALG00000013465	chrN00100:clu_19658_+
ENSFALG00000013472	chrN00021:clu_7579_+,chrN00021:clu_7580_+,chrN00021:clu_7581_+
ENSFALG00000013475	chrN00001:clu_223_+,chrN00001:clu_224_+
ENSFALG00000013500	chrN00009:clu_3855_+,chrN00009:clu_3856_+,chrN00009:clu_3857_+,chrN00009:clu_3858_+
ENSFALG00000013504	chrN00021:clu_7582_+
ENSFALG00000013505	chrN00009:clu_3725_-
ENSFALG00000013511	chrN00100:clu_19692_-,chrN00100:clu_19693_-,chrN00100:clu_19694_-,chrN00100:clu_19695_-
ENSFALG00000013516	chrN00016:clu_6320_-
ENSFALG00000013517	chrN00125:clu_21279_+,chrN00125:clu_21280_+,chrN00125:clu_21281_+,chrN00125:clu_21282_+
ENSFALG00000013521	chrN00100:clu_19661_+
ENSFALG00000013528	chrN00009:clu_3729_-,chrN00009:clu_3730_-
ENSFALG00000013543	chrN00100:clu_19662_+,chrN00100:clu_19663_+
ENSFALG00000013544	chrN00009:clu_3741_-,chrN00009:clu_3742_-,chrN00009:clu_3743_-
ENSFALG00000013551	chrN00100:clu_19666_+
ENSFALG00000013569	chrN00092:clu_19063_+,chrN00092:clu_19064_+,chrN00092:clu_19065_+
ENSFALG00000013573	chrN00001:clu_528_-
ENSFALG00000013582	chrN00016:clu_6331_-,chrN00016:clu_6332_-,chrN00016:clu_6333_-,chrN00016:clu_6334_-,chrN00016:clu_6335_-,chrN00016:clu_6336_-
ENSFALG00000013584	chrN00125:clu_21248_-
ENSFALG00000013592	chrN00001:clu_247_+,chrN00001:clu_248_+
ENSFALG00000013602	chrN00021:clu_7604_+
ENSFALG00000013606	chrN00364:clu_27677_+,chrN00364:clu_27678_+,chrN00364:clu_27679_+,chrN00364:clu_27680_+
ENSFALG00000013621	chrN00092:clu_19087_+
ENSFALG00000013628	chrN00021:clu_7747_-,chrN00021:clu_7748_-
ENSFALG00000013637	chrN00016:clu_6341_-
ENSFALG00000013650	chrN00092:clu_19102_+,chrN00092:clu_19103_+
ENSFALG00000013652	chrN00092:clu_19104_+,chrN00092:clu_19105_+,chrN00092:clu_19106_+,chrN00092:clu_19107_+
ENSFALG00000013658	chrN00092:clu_19108_+,chrN00092:clu_19109_+
ENSFALG00000013661	chrN00092:clu_19110_+
ENSFALG00000013664	chrN00092:clu_19055_-
ENSFALG00000013665	chrN00312:clu_27190_-,chrN00312:clu_27191_-,chrN00312:clu_27192_-,chrN00312:clu_27193_-,chrN00312:clu_27194_-,chrN00312:clu_27195_-,chrN00312:clu_27196_-
ENSFALG00000013667	chrN00016:clu_6346_-
ENSFALG00000013669	chrN00114:clu_20650_+
ENSFALG00000013679	chrN00036:clu_10929_+,chrN00036:clu_10930_+
ENSFALG00000013689	chrN00016:clu_6348_-,chrN00016:clu_6349_-,chrN00016:clu_6350_-,chrN00016:clu_6351_-,chrN00016:clu_6352_-,chrN00016:clu_6353_-,chrN00016:clu_6354_-
ENSFALG00000013690	chrN00114:clu_20613_-,chrN00114:clu_20614_-,chrN00114:clu_20615_-
ENSFALG00000013693	chrN00114:clu_20616_-,chrN00114:clu_20617_-,chrN00114:clu_20618_-,chrN00114:clu_20619_-
ENSFALG00000013700	chrN00312:clu_27183_+,chrN00312:clu_27184_+,chrN00312:clu_27185_+
ENSFALG00000013703	chrN00114:clu_20620_-
ENSFALG00000013706	chrN00036:clu_10933_+
ENSFALG00000013712	chrN00114:clu_20655_+
ENSFALG00000013723	chrN00016:clu_6362_-
ENSFALG00000013725	chrN00016:clu_6234_+,chrN00016:clu_6235_+,chrN00016:clu_6236_+
ENSFALG00000013726	chrN00016:clu_6363_-
ENSFALG00000013728	chrN00016:clu_6364_-,chrN00016:clu_6365_-,chrN00016:clu_6366_-
ENSFALG00000013738	chrN00118:clu_20793_-
ENSFALG00000013756	chrN00036:clu_10934_+,chrN00036:clu_10935_+
ENSFALG00000013758	chrN00036:clu_10743_-,chrN00036:clu_10744_-,chrN00036:clu_10745_-,chrN00036:clu_10746_-,chrN00036:clu_10748_-,chrN00036:clu_10749_-
ENSFALG00000013771	chrN00114:clu_20656_+
ENSFALG00000013805	chrN00114:clu_20638_-,chrN00114:clu_20639_-
ENSFALG00000013809	chrN00016:clu_6377_-,chrN00016:clu_6378_-
ENSFALG00000013810	chrN00114:clu_20657_+
ENSFALG00000013812	chrN00114:clu_20658_+,chrN00114:clu_20659_+,chrN00114:clu_20660_+
ENSFALG00000013813	chrN00118:clu_20887_+
ENSFALG00000013829	chrN00036:clu_10962_+
ENSFALG00000013831	chrN00036:clu_10769_-,chrN00036:clu_10770_-
ENSFALG00000013832	chrN00118:clu_20889_+,chrN00118:clu_20890_+
ENSFALG00000013836	chrN00036:clu_10972_+
ENSFALG00000013839	chrN00118:clu_20824_-
ENSFALG00000013840	chrN00036:clu_10774_-,chrN00036:clu_10775_-
ENSFALG00000013842	chrN00118:clu_20825_-
ENSFALG00000013870	chrN00016:clu_6395_-,chrN00016:clu_6396_-
ENSFALG00000013876	chrN00118:clu_20900_+
ENSFALG00000013885	chrN00118:clu_20901_+,chrN00118:clu_20906_+,chrN00118:clu_20907_+
ENSFALG00000013886	chrN00118:clu_20842_-,chrN00118:clu_20843_-,chrN00118:clu_20844_-,chrN00118:clu_20845_-
ENSFALG00000013894	chrN00016:clu_6397_-,chrN00016:clu_6398_-
ENSFALG00000013895	chrN00118:clu_20848_-,chrN00118:clu_20849_-
ENSFALG00000013909	chrN00016:clu_6401_-,chrN00016:clu_6402_-,chrN00016:clu_6403_-
ENSFALG00000013911	chrN00036:clu_10981_+,chrN00036:clu_10982_+
ENSFALG00000013912	chrN00118:clu_20923_+
ENSFALG00000013915	chrN00036:clu_10983_+
ENSFALG00000013918	chrN00036:clu_10992_+
ENSFALG00000013923	chrN00016:clu_6279_+,chrN00016:clu_6280_+
ENSFALG00000013926	chrN00118:clu_20925_+
ENSFALG00000013927	chrN00118:clu_20857_-,chrN00118:clu_20858_-
ENSFALG00000013934	chrN00036:clu_11000_+,chrN00036:clu_11001_+
ENSFALG00000013938	chrN00118:clu_20862_-,chrN00118:clu_20863_-
ENSFALG00000013942	chrN00118:clu_20929_+
ENSFALG00000013944	chrN00016:clu_6281_+
ENSFALG00000013965	chrN00036:clu_11012_+
ENSFALG00000013966	chrN00036:clu_10810_-
ENSFALG00000013979	chrN00118:clu_20868_-
ENSFALG00000013980	chrN00036:clu_11024_+
ENSFALG00000013988	chrN00118:clu_20870_-,chrN00118:clu_20871_-
ENSFALG00000013990	chrN00118:clu_20930_+
ENSFALG00000013991	chrN00036:clu_10833_-,chrN00036:clu_10834_-,chrN00036:clu_10835_-,chrN00036:clu_10836_-,chrN00036:clu_10837_-,chrN00036:clu_10839_-
ENSFALG00000013994	chrN00036:clu_11028_+,chrN00036:clu_11029_+
ENSFALG00000013995	chrN00036:clu_10844_-,chrN00036:clu_10845_-,chrN00036:clu_10846_-
ENSFALG00000014001	chrN00036:clu_10852_-,chrN00036:clu_10853_-,chrN00036:clu_10854_-,chrN00036:clu_10855_-,chrN00036:clu_10856_-
ENSFALG00000014002	chrN00118:clu_20934_+
ENSFALG00000014005	chrN00036:clu_10859_-,chrN00036:clu_10862_-
ENSFALG00000014006	chrN00036:clu_10863_-
ENSFALG00000014011	chrN00036:clu_11030_+
ENSFALG00000014021	chrN00036:clu_11031_+,chrN00036:clu_11032_+,chrN00036:clu_11033_+,chrN00036:clu_11034_+,chrN00036:clu_11035_+,chrN00036:clu_11036_+,chrN00036:clu_11037_+,chrN00036:clu_11038_+,chrN00036:clu_11039_+,chrN00036:clu_11040_+,chrN00036:clu_11041_+,chrN00036:clu_11042_+,chrN00036:clu_11043_+,chrN00036:clu_11044_+
ENSFALG00000014024	chrN00036:clu_11045_+
ENSFALG00000014025	chrN00408:clu_27862_+
ENSFALG00000014026	chrN00036:clu_10866_-,chrN00036:clu_10867_-
ENSFALG00000014035	chrN00036:clu_10880_-
ENSFALG00000014042	chrN00036:clu_11052_+
ENSFALG00000014045	chrN00036:clu_11055_+
ENSFALG00000014047	chrN00036:clu_11057_+
ENSFALG00000014051	chrN00036:clu_10897_-,chrN00036:clu_10898_-,chrN00036:clu_10899_-,chrN00036:clu_10900_-
ENSFALG00000014063	chrN00036:clu_11084_+
ENSFALG00000014066	chrN00036:clu_11086_+
ENSFALG00000014082	chrN00135:clu_21801_-
ENSFALG00000014114	chrN00081:clu_18072_+
ENSFALG00000014145	chrN00092:clu_19070_+
ENSFALG00000014237	chrN00036:clu_10737_-
ENSFALG00000014272	chrN00091:clu_18943_+
ENSFALG00000014275	chrN00091:clu_18998_-,chrN00091:clu_18999_-
ENSFALG00000014299	chrN00060:clu_15451_+
ENSFALG00000014348	chrN00039:clu_11997_+
ENSFALG00000014383	chrN00007:clu_2998_-,chrN00007:clu_2999_-
ENSFALG00000014511	chrN00224:clu_28531_-
ENSFALG00000014556	chrN00003:clu_1508_-
ENSFALG00000014794	chrN00026:clu_8748_+
ENSFALG00000014879	chrN00024:clu_8269_-,chrN00024:clu_8270_-
ENSFALG00000014889	chrN00344:clu_27497_-
ENSFALG00000014946	chrN00013:clu_5532_-
ENSFALG00000014947	chrN00277:clu_26660_-
ENSFALG00000015022	chrN00043:clu_12537_-,chrN00043:clu_12538_-
ENSFALG00000015051	chrN00006:clu_2432_-
ENSFALG00000015171	chrN00020:clu_7337_-
ENSFALG00000015209	chrN00139:clu_21935_-
ENSFALG00000015234	chrN00002:clu_1159_+
ENSFALG00000015287	chrN00019:clu_7188_-
ENSFALG00000015337	chrN00182:clu_23835_+,chrN00182:clu_23836_+
ENSFALG00000016338	chrN00016:clu_6204_+
ENSFALG00000016456	chrN00028:clu_9052_-,chrN00028:clu_9053_-
ENSFALG00000016612	chrN00056:clu_14786_-
ENSFALG00000016739	chrN00024:clu_8191_+
ENSFALG00000016751	chrN00009:clu_3662_-
ENSFALG00000016880	chrN00051:clu_13875_+
ENSFALG00000017171	chrN00054:clu_14566_+
ENSFALG00000017453	chrN00129:clu_21414_-
ENSFALG00000017508	chrN00171:clu_23510_-,chrN00171:clu_23511_-
ENSFALG00000018173	chrN00110:clu_20377_+
ENSFALG00000018246	chrN00152:clu_22552_+,chrN00152:clu_22553_+,chrN00152:clu_22554_+
ENSFALG00000018263	chrN00037:clu_11165_+,chrN00037:clu_11166_+
ENSFALG00000018362	chrN00184:clu_23930_-
ENSFALG00000018682	chrN00132:clu_21596_-
ENSFALG00000018700	chrN00049:clu_13629_-
ENSFALG00000018764	chrN00001:clu_304_-
ENSFALG00000019137	chrN00196:clu_24539_-
ENSFALG00000019435	chrN00028:clu_8985_-
ENSFALG00000019514	chrN00376:clu_27729_+
ENSFALG00000019710	chrN00329:clu_27366_+
ENSFALG00000019745	chrN00054:clu_14632_-
ENSFALG00000019928	chrN00112:clu_20453_-
ENSFALG00000020219	chrN00015:clu_6020_+
ENSFALG00000020281	chrN00060:clu_15432_-,chrN00060:clu_15433_-
ENSFALG00000020356	chrN00050:clu_13727_+,chrN00050:clu_13728_+
ENSFALG00000020780	chrN00231:clu_25671_-,chrN00231:clu_25672_-,chrN00231:clu_25673_-
ENSFALG00000021177	chrN00099:clu_19638_-
ENSFALG00000021324	chrN00024:clu_8260_-,chrN00024:clu_8261_-,chrN00024:clu_8262_-
ENSFALG00000021365	chrN00048:clu_13436_+,chrN00048:clu_13437_+
ENSFALG00000021401	chrN00074:clu_17314_-
ENSFALG00000021473	chrN00040:clu_12031_+,chrN00040:clu_12033_+
ENSFALG00000021708	chrN00179:clu_23793_-
ENSFALG00000021739	chrN00032:clu_10052_-
ENSFALG00000022008	chrN00007:clu_3271_+
ENSFALG00000022190	chrN00008:clu_3297_-
ENSFALG00000022370	chrN00023:clu_7928_+,chrN00023:clu_7929_+
ENSFALG00000022553	chrN00132:clu_21599_-
ENSFALG00000022858	chrN00044:clu_12707_-
ENSFALG00000022868	chrN00096:clu_19433_+
ENSFALG00000022881	chrN00033:clu_10127_+,chrN00033:clu_10128_+
ENSFALG00000022899	chrN00033:clu_10169_+
ENSFALG00000022900	chrN00012:clu_4571_-,chrN00012:clu_4572_-,chrN00012:clu_4573_-
ENSFALG00000022911	chrN00125:clu_21213_-
ENSFALG00000022913	chrN00294:clu_26912_+
ENSFALG00000022914	chrN00191:clu_24307_+
ENSFALG00000022927	chrN00004:clu_1555_+
ENSFALG00000022942	chrN00063:clu_15762_-
ENSFALG00000022945	chrN00250:clu_26192_+,chrN00250:clu_26193_+,chrN00250:clu_26194_+
ENSFALG00000022946	chrN00062:clu_15644_-,chrN00062:clu_15645_-
ENSFALG00000022949	chrN00013:clu_5539_-
ENSFALG00000022950	chrN00154:clu_22580_+
ENSFALG00000022962	chrN00104:clu_20020_+
ENSFALG00000022987	chrN00015:clu_6009_+
ENSFALG00000022993	chrN00038:clu_11593_+
ENSFALG00000023013	chrN00011:clu_4208_+
ENSFALG00000023016	chrN00035:clu_10567_-
ENSFALG00000023020	chrN00019:clu_7138_-
ENSFALG00000023025	chrN00001:clu_15_+
ENSFALG00000023026	chrN00009:clu_3831_+,chrN00009:clu_3832_+
ENSFALG00000023035	chrN00196:clu_24517_+
ENSFALG00000023041	chrN00002:clu_968_+
ENSFALG00000023052	chrN00039:clu_11909_+,chrN00039:clu_11910_+
ENSFALG00000023056	chrN00103:clu_19883_+
ENSFALG00000023065	chrN00076:clu_17601_-
ENSFALG00000023075	chrN00091:clu_18997_-
ENSFALG00000023077	chrN00085:clu_18359_-
ENSFALG00000023078	chrN00024:clu_8114_+,chrN00024:clu_8115_+
ENSFALG00000023083	chrN00025:clu_8557_+
ENSFALG00000023086	chrN00159:clu_22896_+
ENSFALG00000023088	chrN00187:clu_24043_-
ENSFALG00000023105	chrN00072:clu_17054_-
ENSFALG00000023114	chrN00047:clu_13337_+
ENSFALG00000023124	chrN00019:clu_7170_-
ENSFALG00000023131	chrN00025:clu_8686_+,chrN00025:clu_8687_+
ENSFALG00000023134	chrN00285:clu_26788_+,chrN00285:clu_26789_+
ENSFALG00000023138	chrN00108:clu_20241_+
ENSFALG00000023145	chrN00089:clu_18785_+
ENSFALG00000023181	chrN00003:clu_1475_-
ENSFALG00000023189	chrN00088:clu_18647_-
ENSFALG00000023197	chrN00068:clu_16510_+,chrN00068:clu_16511_+
ENSFALG00000023204	chrN00087:clu_18568_+
ENSFALG00000023210	chrN00002:clu_1116_+,chrN00002:clu_1117_+,chrN00002:clu_1118_+
ENSFALG00000023211	chrN00030:clu_9634_-,chrN00030:clu_9635_-,chrN00030:clu_9636_-,chrN00030:clu_9637_-,chrN00030:clu_9638_-,chrN00030:clu_9639_-
ENSFALG00000023222	chrN00007:clu_3287_+
ENSFALG00000023228	chrN00011:clu_4237_+
ENSFALG00000023232	chrN00021:clu_7540_+
ENSFALG00000023234	chrN00015:clu_6006_+
ENSFALG00000023253	chrN00054:clu_14635_-,chrN00054:clu_14636_-,chrN00054:clu_14637_-,chrN00054:clu_14638_-
ENSFALG00000023262	chrN00031:clu_9731_-
ENSFALG00000023273	chrN00119:clu_20973_+,chrN00119:clu_20974_+
ENSFALG00000023288	chrN00021:clu_7651_-
ENSFALG00000023294	chrN00012:clu_4643_-
ENSFALG00000023298	chrN00006:clu_2820_+
ENSFALG00000023303	chrN00054:clu_14606_-
ENSFALG00000023309	chrN00080:clu_18022_-
ENSFALG00000023314	chrN00037:clu_11256_-,chrN00037:clu_11257_-,chrN00037:clu_11258_-
ENSFALG00000023324	chrN00056:clu_14780_-
ENSFALG00000023335	chrN00216:clu_25225_+,chrN00216:clu_25226_+
ENSFALG00000023337	chrN00025:clu_8381_-
ENSFALG00000023339	chrN00373:clu_27723_-
ENSFALG00000023344	chrN00117:clu_20779_+
ENSFALG00000023351	chrN00013:clu_5447_-
ENSFALG00000023352	chrN00074:clu_17264_+
ENSFALG00000023353	chrN00011:clu_4331_-,chrN00011:clu_4336_-,chrN00011:clu_4338_-
ENSFALG00000023361	chrN00065:clu_16109_-
ENSFALG00000023373	chrN00039:clu_11627_-
ENSFALG00000023375	chrN00103:clu_19878_+
ENSFALG00000023379	chrN00075:clu_17584_+
ENSFALG00000023381	chrN00027:clu_8788_-,chrN00027:clu_8789_-,chrN00027:clu_8790_-,chrN00027:clu_8791_-
ENSFALG00000023390	chrN00050:clu_13703_-,chrN00050:clu_13704_-
ENSFALG00000023392	chrN00078:clu_17766_-
ENSFALG00000023404	chrN00178:clu_23760_+
ENSFALG00000023427	chrN00040:clu_12268_-
ENSFALG00000023441	chrN00096:clu_19416_+
ENSFALG00000023450	chrN00028:clu_9171_+,chrN00028:clu_9172_+
ENSFALG00000023453	chrN00156:clu_22683_-
ENSFALG00000023457	chrN00061:clu_15556_+
ENSFALG00000023460	chrN00073:clu_17125_-
ENSFALG00000023462	chrN00040:clu_12012_+,chrN00040:clu_12013_+
ENSFALG00000023468	chrN00038:clu_11491_-,chrN00038:clu_11492_-
ENSFALG00000023472	chrN00001:clu_440_-,chrN00001:clu_441_-
ENSFALG00000023480	chrN00028:clu_9081_+,chrN00028:clu_9082_+
ENSFALG00000023482	chrN00005:clu_2176_+
ENSFALG00000023485	chrN00007:clu_3081_+
ENSFALG00000023490	chrN00045:clu_12906_+
ENSFALG00000023507	chrN00038:clu_11525_+
ENSFALG00000023513	chrN00151:clu_22512_+
ENSFALG00000023520	chrN00096:clu_19466_-,chrN00096:clu_19467_-
ENSFALG00000023527	chrN00008:clu_3366_-,chrN00008:clu_3367_-,chrN00008:clu_3368_-
ENSFALG00000023531	chrN00012:clu_4927_+
ENSFALG00000023532	chrN00092:clu_19040_-
ENSFALG00000023536	chrN00169:clu_23429_-,chrN00169:clu_23430_-
ENSFALG00000023551	chrN00052:clu_14244_-
ENSFALG00000023552	chrN00145:clu_22281_+,chrN00145:clu_22282_+
ENSFALG00000023556	chrN00270:clu_26568_-
ENSFALG00000023562	chrN00159:clu_22827_-
ENSFALG00000023573	chrN00021:clu_7656_-
ENSFALG00000023580	chrN00025:clu_8415_-
ENSFALG00000023581	chrN00013:clu_5265_+
ENSFALG00000023590	chrN00002:clu_1022_+,chrN00002:clu_1023_+
ENSFALG00000023604	chrN00067:clu_16348_+
ENSFALG00000023606	chrN00002:clu_940_+
ENSFALG00000023608	chrN00154:clu_22570_+,chrN00154:clu_22571_+
ENSFALG00000023621	chrN00012:clu_4901_+,chrN00012:clu_4902_+,chrN00012:clu_4903_+
ENSFALG00000023633	chrN00140:clu_22003_+,chrN00140:clu_22004_+,chrN00140:clu_22005_+
ENSFALG00000023674	chrN00080:clu_18042_-
ENSFALG00000023677	chrN00159:clu_22820_-,chrN00159:clu_22821_-
ENSFALG00000023687	chrN00287:clu_26817_-
ENSFALG00000023707	chrN00158:clu_22787_+
ENSFALG00000023714	chrN00179:clu_23790_+
ENSFALG00000023716	chrN00101:clu_19700_+,chrN00101:clu_19701_+
ENSFALG00000023723	chrN00184:clu_23907_+
ENSFALG00000023731	chrN00125:clu_21258_+
ENSFALG00000023745	chrN00266:clu_26496_+
ENSFALG00000023754	chrN00132:clu_21569_+
ENSFALG00000023757	chrN00226:clu_25460_-
ENSFALG00000023763	chrN00276:clu_26647_+
ENSFALG00000023769	chrN00258:clu_26362_+,chrN00258:clu_26363_+,chrN00258:clu_26364_+
ENSFALG00000023772	chrN00232:clu_25756_+,chrN00232:clu_25757_+,chrN00232:clu_25758_+
ENSFALG00000023781	chrN00040:clu_12126_+
ENSFALG00000023782	chrN00029:clu_9273_-,chrN00029:clu_9274_-
ENSFALG00000023790	chrN00110:clu_20330_-
ENSFALG00000023792	chrN00031:clu_9735_-
ENSFALG00000023800	chrN00006:clu_2744_+
ENSFALG00000023809	chrN00003:clu_1398_-
ENSFALG00000023811	chrN00010:clu_4063_-
ENSFALG00000023813	chrN00008:clu_3425_-,chrN00008:clu_3426_-
ENSFALG00000023816	chrN00014:clu_5640_-
ENSFALG00000023824	chrN00012:clu_4513_-,chrN00012:clu_4514_-
ENSFALG00000023828	chrN00001:clu_39_+,chrN00001:clu_40_+
ENSFALG00000023832	chrN00088:clu_18613_-
ENSFALG00000023842	chrN00002:clu_861_+
ENSFALG00000023850	chrN00028:clu_8992_-
ENSFALG00000023851	chrN00086:clu_18377_+,chrN00086:clu_18378_+,chrN00086:clu_18379_+,chrN00086:clu_18380_+,chrN00086:clu_18381_+,chrN00086:clu_18382_+
ENSFALG00000023852	chrN00043:clu_12584_-,chrN00043:clu_12585_-
ENSFALG00000023859	chrN00051:clu_13806_-
ENSFALG00000023864	chrN00049:clu_13605_-
ENSFALG00000023872	chrN00053:clu_14445_-
ENSFALG00000023875	chrN00062:clu_15646_-
ENSFALG00000023879	chrN00005:clu_2090_-
ENSFALG00000023886	chrN00049:clu_13546_+
ENSFALG00000023891	chrN00005:clu_2098_-
ENSFALG00000023900	chrN00005:clu_1941_-
ENSFALG00000023905	chrN00011:clu_4330_-
ENSFALG00000023915	chrN00002:clu_544_-
ENSFALG00000023918	chrN00296:clu_26928_-
ENSFALG00000023921	chrN00141:clu_22061_-
ENSFALG00000023924	chrN00105:clu_20052_+
ENSFALG00000023927	chrN00007:clu_2933_-
ENSFALG00000023951	chrN00012:clu_4516_-
ENSFALG00000023955	chrN00128:clu_21383_+
ENSFALG00000023958	chrN00202:clu_24732_+
ENSFALG00000023959	chrN00124:clu_21179_+
ENSFALG00000023969	chrN00006:clu_2751_+
ENSFALG00000023978	chrN00036:clu_11023_+
ENSFALG00000023986	chrN00009:clu_3771_+
ENSFALG00000023991	chrN00019:clu_7255_-
ENSFALG00000023995	chrN00121:clu_21074_+
ENSFALG00000024002	chrN00195:clu_24464_-
ENSFALG00000024012	chrN00075:clu_17414_-
ENSFALG00000024014	chrN00064:clu_15792_+,chrN00064:clu_15793_+,chrN00064:clu_15794_+,chrN00064:clu_15795_+
ENSFALG00000024019	chrN00214:clu_25163_+,chrN00214:clu_25165_+
ENSFALG00000024024	chrN00058:clu_15229_+
ENSFALG00000024043	chrN00038:clu_11529_+
ENSFALG00000024058	chrN00179:clu_23788_+
ENSFALG00000024060	chrN00052:clu_14339_-
ENSFALG00000024064	chrN00196:clu_24523_+
ENSFALG00000024070	chrN00424:clu_27943_-
ENSFALG00000024074	chrN00035:clu_10721_+
ENSFALG00000024083	chrN00235:clu_25817_-,chrN00235:clu_25818_-
ENSFALG00000024106	chrN00010:clu_3976_+
ENSFALG00000024115	chrN00181:clu_23818_+,chrN00181:clu_23819_+
ENSFALG00000024120	chrN00021:clu_7573_+
ENSFALG00000024121	chrN00033:clu_10206_+,chrN00033:clu_10207_+,chrN00033:clu_10208_+
ENSFALG00000024126	chrN00067:clu_16347_+
ENSFALG00000024127	chrN00056:clu_14986_+
ENSFALG00000024132	chrN00002:clu_702_-
ENSFALG00000024139	chrN00347:clu_27545_-,chrN00347:clu_27546_-
ENSFALG00000024148	chrN00027:clu_8777_-
ENSFALG00000024150	chrN00027:clu_8903_+
ENSFALG00000024154	chrN00097:clu_19517_-
ENSFALG00000024155	chrN00147:clu_22358_+
ENSFALG00000024172	chrN00012:clu_5148_+
ENSFALG00000024173	chrN00448:clu_27982_-
ENSFALG00000024174	chrN00108:clu_20228_-
ENSFALG00000024181	chrN00214:clu_25162_-
ENSFALG00000024182	chrN00079:clu_17873_-
ENSFALG00000024195	chrN00012:clu_5030_+
ENSFALG00000024218	chrN00060:clu_15441_+,chrN00060:clu_15442_+,chrN00060:clu_15443_+
ENSFALG00000024223	chrN00043:clu_12596_+
ENSFALG00000024225	chrN00063:clu_15673_+
ENSFALG00000024236	chrN00063:clu_15721_-
ENSFALG00000024240	chrN00250:clu_26169_-
ENSFALG00000024241	chrN00011:clu_4228_+
ENSFALG00000024246	chrN00497:clu_28064_+,chrN00497:clu_28065_+,chrN00497:clu_28066_+
ENSFALG00000024255	chrN00006:clu_2674_+,chrN00006:clu_2677_+
ENSFALG00000024264	chrN00091:clu_18995_-
ENSFALG00000024272	chrN00064:clu_15883_+
ENSFALG00000024274	chrN00499:clu_28074_-
ENSFALG00000024275	chrN00038:clu_11536_+
ENSFALG00000024279	chrN00007:clu_3212_+,chrN00007:clu_3213_+
ENSFALG00000024287	chrN00162:clu_23130_-
ENSFALG00000024290	chrN00039:clu_11835_+
ENSFALG00000024308	chrN00012:clu_4869_+
ENSFALG00000024313	chrN00047:clu_13276_+
ENSFALG00000024319	chrN00052:clu_14353_-
ENSFALG00000024325	chrN00043:clu_12554_-,chrN00043:clu_12555_-
ENSFALG00000024331	chrN00127:clu_21347_-
ENSFALG00000024333	chrN00033:clu_10258_+
ENSFALG00000024344	chrN00056:clu_14832_-
ENSFALG00000024350	chrN00002:clu_1103_+,chrN00002:clu_1104_+
ENSFALG00000024352	chrN00113:clu_20555_+
ENSFALG00000024370	chrN00151:clu_22483_-,chrN00151:clu_22484_-
ENSFALG00000024387	chrN00066:clu_16174_+
ENSFALG00000024389	chrN00117:clu_20782_+,chrN00117:clu_20783_+,chrN00117:clu_20784_+,chrN00117:clu_20785_+
ENSFALG00000024408	chrN00025:clu_8453_-
ENSFALG00000024412	chrN00130:clu_21486_+
ENSFALG00000024415	chrN00067:clu_16398_+,chrN00067:clu_16399_+
ENSFALG00000024420	chrN00120:clu_21009_+,chrN00120:clu_21010_+,chrN00120:clu_21011_+
ENSFALG00000024425	chrN00015:clu_5898_-
ENSFALG00000024431	chrN00139:clu_21921_-
ENSFALG00000024436	chrN00108:clu_20266_+
ENSFALG00000024440	chrN00022:clu_7796_-
ENSFALG00000024443	chrN00118:clu_20922_+
ENSFALG00000024457	chrN00023:clu_8050_-
ENSFALG00000024474	chrN00016:clu_6312_-,chrN00016:clu_6313_-
ENSFALG00000024475	chrN00057:clu_15054_-
ENSFALG00000024484	chrN00047:clu_13343_+
ENSFALG00000024488	chrN00015:clu_5872_-,chrN00015:clu_5873_-,chrN00015:clu_5874_-
ENSFALG00000024492	chrN00008:clu_3572_+
ENSFALG00000024495	chrN00074:clu_17262_+
ENSFALG00000024510	chrN00025:clu_8690_+,chrN00025:clu_8691_+
ENSFALG00000024514	chrN00288:clu_26825_+
ENSFALG00000024523	chrN00008:clu_3469_+
ENSFALG00000024524	chrN00001:clu_460_-
ENSFALG00000024526	chrN00052:clu_14061_+
ENSFALG00000024531	chrN00001:clu_485_-
ENSFALG00000024556	chrN00035:clu_10586_-
ENSFALG00000024567	chrN00210:clu_24957_-,chrN00210:clu_24958_-
ENSFALG00000024572	chrN00075:clu_17406_-
ENSFALG00000024576	chrN00253:clu_26257_-
ENSFALG00000024598	chrN00021:clu_7673_-
ENSFALG00000024623	chrN00014:clu_5799_+,chrN00014:clu_5800_+
ENSFALG00000024630	chrN00232:clu_25732_+
ENSFALG00000024639	chrN00159:clu_22822_-,chrN00159:clu_22823_-
ENSFALG00000024641	chrN00012:clu_4772_-
ENSFALG00000024642	chrN00007:clu_2866_-
ENSFALG00000024645	chrN00025:clu_8523_-
ENSFALG00000024647	chrN00004:clu_1773_-
