cluster	genes
chrN00196:clu_24509_+	ENSFALG00000005386
chrN00196:clu_24515_+	ENSFALG00000005506
chrN00196:clu_24516_+	NA
chrN00196:clu_24518_+	NA
chrN00196:clu_24520_+	ENSFALG00000005773
chrN00196:clu_24523_+	ENSFALG00000024064
chrN00196:clu_24524_+	ENSFALG00000005826
chrN00196:clu_24530_+	ENSFALG00000005894
chrN00196:clu_24531_+	ENSFALG00000023831
chrN00196:clu_24536_+	ENSFALG00000005974
chrN00196:clu_24537_-	ENSFALG00000005336
chrN00196:clu_24539_-	ENSFALG00000019137
chrN00196:clu_24540_-	NA
chrN00196:clu_24552_-	ENSFALG00000005680
chrN00196:clu_24556_-	ENSFALG00000005693
chrN00196:clu_24558_-	NA
chrN00196:clu_24564_-	ENSFALG00000005952
chrN00196:clu_24567_-	ENSFALG00000005975
chrN00196:clu_24568_-	ENSFALG00000005975
chrN00196:clu_24569_-	ENSFALG00000005991
chrN00196:clu_24570_-	ENSFALG00000005991
chrN00197:clu_24575_+	ENSFALG00000000934
chrN00197:clu_24576_+	ENSFALG00000000934
chrN00197:clu_24577_+	ENSFALG00000000934
chrN00197:clu_24578_+	ENSFALG00000000934
chrN00197:clu_24582_+	ENSFALG00000000956
chrN00197:clu_24587_+	ENSFALG00000000997
chrN00197:clu_24588_+	ENSFALG00000000997
chrN00197:clu_24590_+	ENSFALG00000000997
chrN00197:clu_24592_+	ENSFALG00000000997
chrN00197:clu_24593_+	ENSFALG00000000997
chrN00197:clu_24594_+	ENSFALG00000000997
chrN00197:clu_24600_+	ENSFALG00000001056
chrN00197:clu_24601_+	NA
chrN00197:clu_24603_+	NA
chrN00197:clu_24604_+	NA
chrN00197:clu_24607_-	NA
chrN00197:clu_24608_-	ENSFALG00000000947
chrN00197:clu_24609_-	ENSFALG00000000947
chrN00197:clu_24620_-	ENSFALG00000001045
chrN00197:clu_24626_-	NA
chrN00197:clu_24627_-	NA
chrN00197:clu_24628_-	NA
chrN00197:clu_24629_-	ENSFALG00000027987
chrN00197:clu_24630_-	NA
chrN00197:clu_24631_-	ENSFALG00000001072
chrN00197:clu_24634_-	NA
chrN00198:clu_24636_-	ENSFALG00000002876
chrN00198:clu_24637_-	ENSFALG00000028131,ENSFALG00000002876
chrN00198:clu_24644_-	ENSFALG00000002900
chrN00198:clu_24645_-	ENSFALG00000002900
chrN00198:clu_24646_-	ENSFALG00000002900
chrN00198:clu_24648_-	ENSFALG00000002900
chrN00198:clu_24653_-	ENSFALG00000002924
chrN00198:clu_24658_+	NA
chrN00198:clu_24659_+	NA
chrN00198:clu_24660_+	ENSFALG00000002956
chrN00199:clu_24663_-	NA
chrN00199:clu_24664_-	NA
chrN00199:clu_24668_-	ENSFALG00000012296
chrN00199:clu_24674_-	ENSFALG00000012382
chrN00199:clu_24675_+	ENSFALG00000012208
chrN00199:clu_24676_+	ENSFALG00000012208
chrN00199:clu_24677_+	ENSFALG00000012208
chrN00199:clu_24678_+	ENSFALG00000012226
chrN00199:clu_24679_+	ENSFALG00000012226
chrN00199:clu_24680_+	ENSFALG00000012226
chrN00199:clu_24681_+	ENSFALG00000012226
chrN00199:clu_24682_+	ENSFALG00000012250
chrN00199:clu_24683_+	ENSFALG00000012250
chrN00199:clu_24684_+	NA
chrN00199:clu_24685_+	NA
chrN00199:clu_24686_+	ENSFALG00000012345
chrN00199:clu_24687_+	ENSFALG00000012364
chrN00199:clu_24688_+	ENSFALG00000012364
chrN00199:clu_24691_+	ENSFALG00000012364
chrN00200:clu_24692_-	ENSFALG00000002052
chrN00200:clu_24693_-	ENSFALG00000028291
chrN00200:clu_24694_-	ENSFALG00000028291
chrN00200:clu_24695_-	NA
chrN00200:clu_24696_-	ENSFALG00000002094
chrN00200:clu_24697_-	ENSFALG00000002094
chrN00200:clu_24698_-	ENSFALG00000002111
chrN00200:clu_24701_+	ENSFALG00000002057
chrN00200:clu_24707_+	ENSFALG00000002079
chrN00200:clu_24708_+	ENSFALG00000002079
chrN00200:clu_24709_+	ENSFALG00000002079
chrN00200:clu_24710_+	ENSFALG00000002079
chrN00200:clu_24711_+	ENSFALG00000004983
chrN00201:clu_24713_+	ENSFALG00000024790
chrN00201:clu_24714_+	NA
chrN00201:clu_24715_+	ENSFALG00000004735
chrN00201:clu_24716_+	NA
chrN00201:clu_24719_+	NA
chrN00201:clu_24720_+	NA
chrN00201:clu_24723_+	ENSFALG00000004837
chrN00201:clu_24725_+	NA
chrN00201:clu_24726_-	ENSFALG00000004749
chrN00201:clu_24727_-	ENSFALG00000004749
chrN00201:clu_24728_-	ENSFALG00000025648
chrN00201:clu_24729_-	ENSFALG00000004768
chrN00201:clu_24730_-	NA
chrN00202:clu_24732_+	ENSFALG00000023958,ENSFALG00000027608
chrN00202:clu_24733_+	NA
chrN00202:clu_24735_+	NA
chrN00202:clu_24736_+	NA
chrN00202:clu_24737_-	ENSFALG00000012891
chrN00202:clu_24740_-	ENSFALG00000012903
chrN00203:clu_24744_+	NA
chrN00203:clu_24745_+	NA
chrN00203:clu_24747_+	NA
chrN00203:clu_24752_+	NA
chrN00203:clu_24753_+	NA
chrN00204:clu_24756_-	ENSFALG00000001687
chrN00204:clu_24758_-	NA
chrN00204:clu_24769_-	NA
chrN00204:clu_24770_-	NA
chrN00204:clu_24771_-	ENSFALG00000001757
chrN00204:clu_24774_-	ENSFALG00000001757
chrN00204:clu_24778_-	ENSFALG00000001761
chrN00204:clu_24779_-	ENSFALG00000001761
chrN00204:clu_24791_+	ENSFALG00000024847
chrN00204:clu_24794_+	ENSFALG00000001737
chrN00204:clu_24798_+	ENSFALG00000001737
chrN00204:clu_24803_+	ENSFALG00000001754
chrN00204:clu_24806_+	ENSFALG00000001766
chrN00204:clu_24812_+	ENSFALG00000001799
chrN00204:clu_24813_+	ENSFALG00000001799
chrN00205:clu_24820_+	NA
chrN00205:clu_24821_+	ENSFALG00000005771
chrN00205:clu_24822_+	ENSFALG00000005771
chrN00205:clu_24827_+	NA
chrN00205:clu_24828_+	NA
chrN00205:clu_24829_+	NA
chrN00205:clu_24830_+	NA
chrN00205:clu_24831_+	NA
chrN00205:clu_24832_+	NA
chrN00205:clu_24834_+	ENSFALG00000023110
chrN00205:clu_24835_+	ENSFALG00000005829
chrN00205:clu_24836_+	ENSFALG00000005829
chrN00205:clu_24837_+	ENSFALG00000005843
chrN00205:clu_24840_+	ENSFALG00000005843
chrN00205:clu_24841_+	ENSFALG00000005878
chrN00205:clu_24844_+	ENSFALG00000026916
chrN00205:clu_24845_+	ENSFALG00000026916
chrN00205:clu_24848_+	ENSFALG00000005945
chrN00205:clu_24850_-	ENSFALG00000028942
chrN00205:clu_24859_-	NA
chrN00205:clu_24860_-	NA
chrN00205:clu_24861_-	NA
chrN00206:clu_24862_+	ENSFALG00000028954,ENSFALG00000027867
chrN00206:clu_24864_+	NA
chrN00206:clu_24865_+	NA
chrN00206:clu_24866_+	NA
chrN00206:clu_24867_+	NA
chrN00206:clu_24871_-	ENSFALG00000003260
chrN00206:clu_24872_-	ENSFALG00000027582
chrN00206:clu_24873_-	NA
chrN00206:clu_24876_-	ENSFALG00000003380
chrN00206:clu_24877_-	ENSFALG00000003410
chrN00206:clu_24878_-	ENSFALG00000003410
chrN00207:clu_24884_-	NA
chrN00207:clu_24886_-	NA
chrN00208:clu_24892_-	ENSFALG00000001050
chrN00208:clu_24893_-	ENSFALG00000001050,ENSFALG00000028601
chrN00208:clu_24894_-	NA
chrN00208:clu_24895_-	NA
chrN00208:clu_24907_-	NA
chrN00208:clu_24908_-	NA
chrN00208:clu_24909_-	NA
chrN00208:clu_24910_-	NA
chrN00208:clu_24911_-	NA
chrN00208:clu_24912_+	NA
chrN00208:clu_24913_+	NA
chrN00208:clu_24917_+	NA
chrN00208:clu_24918_+	NA
chrN00208:clu_24919_+	NA
chrN00208:clu_24921_+	NA
chrN00208:clu_24922_+	NA
chrN00209:clu_24935_+	NA
chrN00209:clu_24937_+	NA
chrN00209:clu_24944_-	NA
chrN00209:clu_24945_-	NA
chrN00209:clu_24946_-	NA
chrN00209:clu_24947_-	NA
chrN00210:clu_24952_-	ENSFALG00000000631
chrN00210:clu_24954_-	ENSFALG00000000647
chrN00210:clu_24955_-	ENSFALG00000000647
chrN00210:clu_24958_-	ENSFALG00000024567
chrN00210:clu_24959_-	ENSFALG00000000661
chrN00210:clu_24960_-	ENSFALG00000000661
chrN00210:clu_24962_-	ENSFALG00000000667
chrN00210:clu_24968_-	ENSFALG00000000709
chrN00210:clu_24975_-	ENSFALG00000000715
chrN00210:clu_24978_-	ENSFALG00000000729
chrN00210:clu_24984_-	ENSFALG00000000796
chrN00210:clu_24985_-	ENSFALG00000024603
chrN00210:clu_24986_-	ENSFALG00000024603
chrN00210:clu_24987_-	ENSFALG00000025201
chrN00210:clu_24994_-	NA
chrN00210:clu_25000_+	ENSFALG00000000635
chrN00210:clu_25002_+	NA
chrN00210:clu_25007_+	ENSFALG00000000689
chrN00210:clu_25012_+	ENSFALG00000000719
chrN00210:clu_25015_+	ENSFALG00000000723
chrN00210:clu_25016_+	ENSFALG00000000723
chrN00210:clu_25017_+	ENSFALG00000000723
chrN00210:clu_25019_+	ENSFALG00000000748
chrN00210:clu_25020_+	ENSFALG00000000748
chrN00210:clu_25021_+	ENSFALG00000000748
chrN00210:clu_25022_+	ENSFALG00000000768
chrN00210:clu_25025_+	ENSFALG00000000781
chrN00210:clu_25031_+	ENSFALG00000000804
chrN00210:clu_25032_+	ENSFALG00000000804
chrN00210:clu_25034_+	ENSFALG00000000804
chrN00210:clu_25037_+	ENSFALG00000000831
chrN00211:clu_25047_-	ENSFALG00000025304
chrN00211:clu_25049_-	NA
chrN00211:clu_25050_-	NA
chrN00211:clu_25051_-	NA
chrN00211:clu_25054_-	ENSFALG00000027346
chrN00211:clu_25055_-	ENSFALG00000009532
chrN00211:clu_25056_-	ENSFALG00000009532
chrN00211:clu_25057_-	ENSFALG00000009532
chrN00211:clu_25060_-	ENSFALG00000009545
chrN00211:clu_25062_-	ENSFALG00000009545
chrN00211:clu_25063_+	ENSFALG00000003690
chrN00211:clu_25065_+	ENSFALG00000026254
chrN00211:clu_25067_+	ENSFALG00000028622
chrN00211:clu_25068_+	ENSFALG00000025033
chrN00211:clu_25071_+	NA
chrN00211:clu_25072_+	ENSFALG00000009484
chrN00212:clu_25077_-	ENSFALG00000012650
chrN00212:clu_25081_+	ENSFALG00000027226
chrN00212:clu_25085_+	ENSFALG00000012713
chrN00212:clu_25086_+	NA
chrN00212:clu_25087_+	NA
chrN00212:clu_25088_+	ENSFALG00000012820
chrN00212:clu_25089_+	ENSFALG00000012820
chrN00213:clu_25092_+	ENSFALG00000003826
chrN00213:clu_25097_+	ENSFALG00000003836
chrN00213:clu_25098_+	NA
chrN00213:clu_25099_+	ENSFALG00000028595
chrN00213:clu_25100_+	ENSFALG00000003898
chrN00213:clu_25101_+	ENSFALG00000003898
chrN00213:clu_25102_+	ENSFALG00000003898
chrN00213:clu_25113_-	NA
chrN00213:clu_25114_-	NA
chrN00213:clu_25115_-	ENSFALG00000003839
chrN00213:clu_25120_-	ENSFALG00000003945
chrN00213:clu_25121_-	NA
chrN00213:clu_25122_-	ENSFALG00000004013
chrN00213:clu_25123_-	ENSFALG00000004013
chrN00213:clu_25124_-	ENSFALG00000004013
chrN00214:clu_25136_-	NA
chrN00214:clu_25137_-	NA
chrN00214:clu_25146_-	ENSFALG00000008338
chrN00214:clu_25147_-	ENSFALG00000008338,ENSFALG00000008409
chrN00214:clu_25148_-	NA
chrN00214:clu_25149_-	NA
chrN00214:clu_25150_-	ENSFALG00000008392
chrN00214:clu_25151_-	ENSFALG00000008392
chrN00214:clu_25153_-	ENSFALG00000008392
chrN00214:clu_25158_-	ENSFALG00000008409
chrN00214:clu_25159_-	ENSFALG00000008409
chrN00214:clu_25160_-	ENSFALG00000008409
chrN00214:clu_25161_-	ENSFALG00000008409
chrN00214:clu_25162_-	ENSFALG00000024181
chrN00214:clu_25166_+	ENSFALG00000008380
chrN00214:clu_25170_+	ENSFALG00000008380
chrN00214:clu_25171_+	ENSFALG00000008389
chrN00214:clu_25172_+	ENSFALG00000008389
chrN00214:clu_25174_+	NA
chrN00215:clu_25176_+	ENSFALG00000007704
chrN00215:clu_25196_+	ENSFALG00000027050
chrN00215:clu_25197_+	ENSFALG00000027050
chrN00215:clu_25198_+	ENSFALG00000027050
chrN00215:clu_25199_+	ENSFALG00000027050
chrN00215:clu_25203_-	NA
chrN00216:clu_25204_-	NA
chrN00216:clu_25208_-	ENSFALG00000002244
chrN00216:clu_25212_-	ENSFALG00000002251
chrN00216:clu_25213_-	ENSFALG00000002251
chrN00216:clu_25214_-	ENSFALG00000002254
chrN00216:clu_25215_-	ENSFALG00000002254
chrN00216:clu_25216_-	ENSFALG00000002254
chrN00216:clu_25217_-	ENSFALG00000002254
chrN00216:clu_25220_+	ENSFALG00000002247
chrN00216:clu_25222_+	ENSFALG00000002247
chrN00216:clu_25223_+	ENSFALG00000002247
chrN00216:clu_25224_+	ENSFALG00000002247
chrN00217:clu_25227_-	NA
chrN00217:clu_25236_-	ENSFALG00000001039
chrN00217:clu_25237_-	ENSFALG00000001039
chrN00217:clu_25238_-	ENSFALG00000001039
chrN00217:clu_25242_-	ENSFALG00000001062
chrN00217:clu_25243_-	ENSFALG00000001062
chrN00217:clu_25244_-	ENSFALG00000001062
chrN00217:clu_25245_-	ENSFALG00000001062
chrN00217:clu_25247_+	ENSFALG00000001023
chrN00218:clu_25250_+	ENSFALG00000026868
chrN00218:clu_25252_+	ENSFALG00000000129
chrN00218:clu_25255_+	ENSFALG00000000255
chrN00218:clu_25257_+	NA
chrN00218:clu_25262_+	NA
chrN00218:clu_25264_+	NA
chrN00218:clu_25273_-	NA
chrN00218:clu_25274_-	ENSFALG00000000105
chrN00218:clu_25275_-	ENSFALG00000000105
chrN00218:clu_25276_-	ENSFALG00000000115
chrN00218:clu_25277_-	NA
chrN00218:clu_25280_-	ENSFALG00000000126
chrN00218:clu_25284_-	ENSFALG00000000182
chrN00218:clu_25287_-	ENSFALG00000000265
chrN00218:clu_25292_-	ENSFALG00000000309
chrN00218:clu_25293_-	ENSFALG00000000309
chrN00218:clu_25294_-	NA
chrN00219:clu_28649_-	NA
chrN00219:clu_28650_-	NA
chrN00220:clu_25304_-	NA
chrN00220:clu_25310_-	NA
chrN00220:clu_25312_-	NA
chrN00220:clu_25314_+	NA
chrN00221:clu_25316_-	NA
chrN00221:clu_25320_-	NA
chrN00221:clu_25326_-	NA
chrN00221:clu_25327_-	NA
chrN00221:clu_25328_-	NA
chrN00221:clu_25329_-	NA
chrN00221:clu_25330_-	NA
chrN00221:clu_25334_-	NA
chrN00221:clu_25335_-	NA
chrN00221:clu_25336_+	NA
chrN00221:clu_25337_+	NA
chrN00221:clu_25339_+	NA
chrN00221:clu_25344_+	NA
chrN00221:clu_25346_+	NA
chrN00222:clu_25353_+	ENSFALG00000000637
chrN00222:clu_25354_+	ENSFALG00000000637
chrN00223:clu_25369_+	ENSFALG00000009661
chrN00223:clu_25370_+	ENSFALG00000009661
chrN00223:clu_25371_+	NA
chrN00223:clu_25372_+	NA
chrN00223:clu_25373_+	NA
chrN00223:clu_25374_+	ENSFALG00000009672
chrN00223:clu_25375_+	ENSFALG00000009672
chrN00223:clu_25376_+	ENSFALG00000009672
chrN00223:clu_25377_+	NA
chrN00223:clu_25378_+	NA
chrN00223:clu_25379_+	ENSFALG00000025275
chrN00223:clu_25382_+	NA
chrN00223:clu_25383_+	NA
chrN00223:clu_25384_+	ENSFALG00000009712
chrN00224:clu_28531_-	ENSFALG00000014511
chrN00225:clu_25392_-	ENSFALG00000002934
chrN00225:clu_25395_-	ENSFALG00000003003
chrN00225:clu_25397_-	ENSFALG00000003063
chrN00225:clu_25398_-	ENSFALG00000003063
chrN00225:clu_25399_-	ENSFALG00000003063
chrN00225:clu_25400_-	ENSFALG00000003063
chrN00225:clu_25401_-	ENSFALG00000003063
chrN00225:clu_25402_-	ENSFALG00000003063
chrN00225:clu_25403_-	ENSFALG00000003063
chrN00225:clu_25404_-	ENSFALG00000003063
chrN00225:clu_25405_-	ENSFALG00000003063
chrN00225:clu_25406_-	NA
chrN00225:clu_25407_+	NA
chrN00225:clu_25408_+	ENSFALG00000002989
chrN00225:clu_25412_+	ENSFALG00000003240
chrN00226:clu_25414_+	ENSFALG00000000310
chrN00226:clu_25415_+	ENSFALG00000026044
chrN00226:clu_25416_+	ENSFALG00000000359
chrN00226:clu_25425_+	NA
chrN00226:clu_25426_+	NA
chrN00226:clu_25427_+	NA
chrN00226:clu_25431_+	ENSFALG00000000555
chrN00226:clu_25432_+	ENSFALG00000000535
chrN00226:clu_25434_+	ENSFALG00000025705
chrN00226:clu_25436_+	ENSFALG00000000555
chrN00226:clu_25438_-	NA
chrN00226:clu_25445_-	ENSFALG00000000420
chrN00226:clu_25448_-	NA
chrN00226:clu_25449_-	ENSFALG00000000467
chrN00226:clu_25450_-	ENSFALG00000000467
chrN00226:clu_25451_-	NA
chrN00226:clu_25452_-	ENSFALG00000000467
chrN00226:clu_25456_-	ENSFALG00000000495
chrN00226:clu_25457_-	ENSFALG00000000513
chrN00226:clu_25458_-	ENSFALG00000000536
chrN00226:clu_25459_-	ENSFALG00000000541
chrN00226:clu_25460_-	ENSFALG00000023757
chrN00227:clu_25466_+	ENSFALG00000002330
chrN00227:clu_25467_+	ENSFALG00000002330
chrN00227:clu_25468_+	ENSFALG00000002330
chrN00227:clu_25469_+	ENSFALG00000002330
chrN00227:clu_25470_+	ENSFALG00000002330
chrN00227:clu_25471_+	NA
chrN00227:clu_25477_+	NA
chrN00227:clu_25480_-	NA
chrN00227:clu_25481_-	NA
chrN00227:clu_25484_-	ENSFALG00000002354
chrN00227:clu_25489_-	ENSFALG00000002367
chrN00227:clu_25491_-	NA
chrN00227:clu_25501_-	ENSFALG00000002384
chrN00228:clu_25513_+	ENSFALG00000003038
chrN00228:clu_25516_+	NA
chrN00228:clu_25517_+	ENSFALG00000028218
chrN00228:clu_25518_+	ENSFALG00000028218
chrN00228:clu_25521_+	ENSFALG00000003128
chrN00228:clu_25524_+	ENSFALG00000003187
chrN00228:clu_25526_+	NA
chrN00228:clu_25533_-	NA
chrN00228:clu_25534_-	NA
chrN00228:clu_25543_-	NA
chrN00228:clu_25544_-	NA
chrN00228:clu_25548_-	NA
chrN00228:clu_25549_-	NA
chrN00229:clu_25557_-	NA
chrN00229:clu_25559_-	NA
chrN00229:clu_25560_-	ENSFALG00000000859
chrN00229:clu_25561_-	NA
chrN00229:clu_25562_-	ENSFALG00000000885
chrN00229:clu_25563_-	ENSFALG00000000885
chrN00229:clu_25569_-	ENSFALG00000001036
chrN00229:clu_25576_-	ENSFALG00000001138
chrN00229:clu_25577_-	ENSFALG00000001158
chrN00229:clu_25578_-	ENSFALG00000027457
chrN00229:clu_25579_-	NA
chrN00229:clu_25580_-	NA
chrN00229:clu_25581_+	ENSFALG00000000839
chrN00229:clu_25582_+	ENSFALG00000000839
chrN00229:clu_25585_+	NA
chrN00229:clu_25590_+	ENSFALG00000000900
chrN00229:clu_25591_+	ENSFALG00000026801
chrN00229:clu_25600_+	NA
chrN00229:clu_25601_+	ENSFALG00000001187
chrN00229:clu_25603_+	ENSFALG00000001194
chrN00229:clu_25604_+	ENSFALG00000001194
chrN00229:clu_25605_+	ENSFALG00000001194
chrN00230:clu_25608_-	ENSFALG00000001922
chrN00230:clu_25609_-	ENSFALG00000001922
chrN00230:clu_25613_-	NA
chrN00230:clu_25615_+	ENSFALG00000001918
chrN00230:clu_25616_+	ENSFALG00000001943
chrN00230:clu_25619_+	ENSFALG00000028481
chrN00230:clu_25625_+	ENSFALG00000001987
chrN00230:clu_25626_+	ENSFALG00000027815
chrN00230:clu_25632_+	ENSFALG00000002035
chrN00230:clu_25636_+	ENSFALG00000002035
chrN00230:clu_25637_+	ENSFALG00000002068
chrN00230:clu_25641_+	ENSFALG00000002078
chrN00231:clu_25646_-	ENSFALG00000007018
chrN00231:clu_25647_-	ENSFALG00000007018
chrN00231:clu_25648_-	ENSFALG00000007018
chrN00231:clu_25649_-	ENSFALG00000007018
chrN00231:clu_25656_-	NA
chrN00231:clu_25657_-	ENSFALG00000007030
chrN00231:clu_25658_-	ENSFALG00000007030
chrN00231:clu_25659_-	NA
chrN00231:clu_25660_-	NA
chrN00231:clu_25662_-	ENSFALG00000026515
chrN00231:clu_25663_-	ENSFALG00000026515
chrN00231:clu_25664_-	ENSFALG00000007046
chrN00231:clu_25666_-	ENSFALG00000007046
chrN00231:clu_25669_-	ENSFALG00000007064
chrN00231:clu_25670_-	ENSFALG00000007064
chrN00231:clu_25673_-	ENSFALG00000020780
chrN00231:clu_25674_+	NA
chrN00231:clu_25678_+	NA
chrN00231:clu_25679_+	NA
chrN00231:clu_25680_+	NA
chrN00232:clu_25684_-	ENSFALG00000028966
chrN00232:clu_25685_-	NA
chrN00232:clu_25686_-	ENSFALG00000003564
chrN00232:clu_25687_-	ENSFALG00000003564
chrN00232:clu_25688_-	ENSFALG00000003569,ENSFALG00000003564
chrN00232:clu_25691_-	ENSFALG00000003581
chrN00232:clu_25697_-	NA
chrN00232:clu_25699_-	NA
chrN00232:clu_25711_-	NA
chrN00232:clu_25714_-	ENSFALG00000003703
chrN00232:clu_25716_-	ENSFALG00000003720
chrN00232:clu_25723_-	ENSFALG00000003726
chrN00232:clu_25724_-	ENSFALG00000003726
chrN00232:clu_25734_+	NA
chrN00232:clu_25735_+	NA
chrN00232:clu_25736_+	ENSFALG00000003710
chrN00232:clu_25738_+	ENSFALG00000003710
chrN00232:clu_25739_+	ENSFALG00000003710
chrN00232:clu_25740_+	ENSFALG00000003805
chrN00232:clu_25741_+	ENSFALG00000003805
chrN00232:clu_25742_+	ENSFALG00000003805
chrN00232:clu_25743_+	ENSFALG00000003805
chrN00232:clu_25744_+	NA
chrN00232:clu_25747_+	NA
chrN00232:clu_25748_+	ENSFALG00000003832
chrN00232:clu_25749_+	ENSFALG00000003832
chrN00233:clu_25760_+	ENSFALG00000001968
chrN00233:clu_25761_+	ENSFALG00000001968
chrN00233:clu_25762_+	ENSFALG00000001968
chrN00233:clu_25763_+	ENSFALG00000001968
chrN00233:clu_25764_+	ENSFALG00000001972
chrN00233:clu_25765_+	NA
chrN00233:clu_25766_+	NA
chrN00233:clu_25768_+	ENSFALG00000001985
chrN00233:clu_25777_+	NA
chrN00233:clu_25778_+	ENSFALG00000002030
chrN00233:clu_25789_-	ENSFALG00000001979
chrN00233:clu_25790_-	NA
chrN00233:clu_25791_-	NA
chrN00233:clu_25792_-	NA
chrN00233:clu_25793_-	NA
chrN00233:clu_25802_-	ENSFALG00000002036
chrN00234:clu_25810_+	ENSFALG00000010775
chrN00234:clu_25811_+	ENSFALG00000010775
chrN00234:clu_25812_-	ENSFALG00000010739
chrN00235:clu_25815_-	ENSFALG00000026161
chrN00235:clu_25819_-	ENSFALG00000005881
chrN00235:clu_25820_-	ENSFALG00000005881
chrN00235:clu_25824_+	ENSFALG00000005790
chrN00235:clu_25825_+	ENSFALG00000005800
chrN00235:clu_25829_+	ENSFALG00000025145
chrN00235:clu_25830_+	ENSFALG00000005820
chrN00235:clu_25831_+	ENSFALG00000005820
chrN00235:clu_25834_+	ENSFALG00000005850
chrN00236:clu_25843_+	NA
chrN00236:clu_25844_+	NA
chrN00236:clu_25847_+	ENSFALG00000007603
chrN00237:clu_25879_-	ENSFALG00000009848
chrN00237:clu_25881_-	ENSFALG00000027326
chrN00237:clu_25883_-	ENSFALG00000009869
chrN00237:clu_25884_-	ENSFALG00000009869
chrN00237:clu_25885_-	ENSFALG00000009869
chrN00237:clu_25889_-	ENSFALG00000009885
chrN00237:clu_25890_-	ENSFALG00000009885
chrN00237:clu_25892_-	ENSFALG00000009912
chrN00237:clu_25893_-	ENSFALG00000009942
chrN00237:clu_25894_-	ENSFALG00000009942
chrN00237:clu_25895_-	ENSFALG00000009948
chrN00237:clu_25896_-	ENSFALG00000009959
chrN00237:clu_25897_-	ENSFALG00000009959
chrN00237:clu_25902_-	ENSFALG00000010009
chrN00237:clu_25906_-	ENSFALG00000010031
chrN00237:clu_25907_-	ENSFALG00000010031
chrN00237:clu_25909_-	ENSFALG00000010059
chrN00237:clu_25915_+	NA
chrN00237:clu_25916_+	NA
chrN00238:clu_25928_+	ENSFALG00000005152
chrN00238:clu_25930_-	ENSFALG00000004962
chrN00238:clu_25933_-	ENSFALG00000004962
chrN00238:clu_25934_-	ENSFALG00000004962
chrN00238:clu_25937_-	ENSFALG00000005035
chrN00238:clu_25945_-	NA
chrN00238:clu_25946_-	NA
chrN00238:clu_25948_-	ENSFALG00000005162
chrN00239:clu_25950_-	NA
chrN00239:clu_25951_-	NA
chrN00239:clu_25952_-	NA
chrN00239:clu_25953_-	NA
chrN00240:clu_25957_-	ENSFALG00000000733
chrN00240:clu_25958_-	ENSFALG00000027020
chrN00240:clu_25966_-	ENSFALG00000000762
chrN00240:clu_25967_-	ENSFALG00000000762
chrN00240:clu_25968_-	ENSFALG00000000762
chrN00240:clu_25969_-	ENSFALG00000000762
chrN00240:clu_25970_-	ENSFALG00000000762
chrN00240:clu_25971_-	ENSFALG00000000762
chrN00240:clu_25972_-	NA
chrN00240:clu_25973_-	NA
chrN00240:clu_25974_-	NA
chrN00240:clu_25975_-	ENSFALG00000000807
chrN00240:clu_25976_-	ENSFALG00000000807
chrN00240:clu_25977_-	ENSFALG00000000807
chrN00240:clu_25978_-	ENSFALG00000000807
chrN00240:clu_25979_-	ENSFALG00000000807
chrN00240:clu_25980_-	ENSFALG00000000807
chrN00240:clu_25981_-	ENSFALG00000000807
chrN00240:clu_25982_-	ENSFALG00000000807
chrN00240:clu_28532_+	ENSFALG00000028322
chrN00240:clu_28535_+	ENSFALG00000000753
chrN00240:clu_28538_+	ENSFALG00000000759
chrN00241:clu_25983_-	NA
chrN00241:clu_25984_-	NA
chrN00241:clu_28651_+	NA
chrN00241:clu_28652_+	NA
chrN00242:clu_25985_-	NA
chrN00242:clu_25986_-	NA
chrN00242:clu_25987_-	NA
chrN00242:clu_25988_-	NA
chrN00242:clu_25996_-	NA
chrN00242:clu_26007_-	NA
chrN00242:clu_26009_-	NA
chrN00242:clu_26010_+	NA
chrN00242:clu_26011_+	NA
chrN00242:clu_26012_+	NA
chrN00242:clu_26014_+	NA
chrN00242:clu_26018_+	NA
chrN00242:clu_26019_+	NA
chrN00243:clu_26020_-	ENSFALG00000006467
chrN00243:clu_26021_-	ENSFALG00000006467
chrN00243:clu_26022_-	ENSFALG00000027070
chrN00243:clu_26023_-	ENSFALG00000027070
chrN00243:clu_26030_+	ENSFALG00000006540
chrN00243:clu_26031_+	ENSFALG00000006547
chrN00243:clu_26036_+	ENSFALG00000006569
chrN00243:clu_26037_+	ENSFALG00000006569
chrN00244:clu_26040_+	ENSFALG00000001964
chrN00244:clu_26042_+	ENSFALG00000001967
chrN00244:clu_26043_+	ENSFALG00000001967
chrN00244:clu_26044_+	ENSFALG00000001967
chrN00244:clu_26050_-	ENSFALG00000027087
chrN00244:clu_26053_-	ENSFALG00000001994
chrN00244:clu_26054_-	ENSFALG00000001994
chrN00244:clu_26058_-	NA
chrN00244:clu_26059_-	NA
chrN00244:clu_26060_-	ENSFALG00000002012
chrN00244:clu_26061_-	ENSFALG00000002019
chrN00245:clu_26063_+	ENSFALG00000008060
chrN00245:clu_26065_+	ENSFALG00000008097
chrN00245:clu_26067_+	ENSFALG00000008097
chrN00245:clu_26068_+	ENSFALG00000008116
chrN00246:clu_26078_+	NA
chrN00246:clu_26079_+	NA
chrN00246:clu_26081_+	NA
chrN00246:clu_26083_+	NA
